recipientGaugeAddr,poolAddress,symbol,distribution,pctDistribution,pctToAura,distroToAura,distroToBalancer,voteWeightNoBoost,staticBoost,dynamicBoost,boost,voteWeight,cap,fixedIncentive
0x06eaf7bAabEac962301eE21296e711B3052F2c0d,0xc2598280bFeA1Fe18dFcaBD21C7165c40c6859d3,wstETH/sfrxETH,12009.378679393223,12.009378679393222,0,0.0,12009.378679393223,1.3087338065069873,1.5,1.0,1.5,1.963100709760481,20%,0
0xdB66fFFf713B1FA758E348e69E2f2e24595111cF,0xCDCef9765D369954a4A936064535710f7235110A,ECLP-weETH-wstETH,8232.038690288027,8.232038690288027,0,0.0,8232.038690288027,0.5569134801533261,1.5,1.9162491465391809,2.416249146539181,1.3456417211166392,20%,0
0x96d7C70c80518Ee189CB6ba672FbD22E4fDD9c19,0x7967FA58B9501600D96bD843173b9334983EE6E6,ECLP-wstETH-WETH,7755.900787941454,7.755900787941454,0,0.0,7755.900787941454,0.6339051647927976,2.0,1.0,2.0,1.2678103295855951,20%,0
0x050fBe33699E56B577c3D6f090eCE9870A0966bd,0x2CE4457aCac29dA4736aE6f5Cd9F583a6b335c27,sFRAX/4POOL,7662.497951303521,7.6624979513035205,0,0.0,7662.497951303521,1.2525423311493238,1.0,1.0,1.0,1.2525423311493238,20%,0
0xd9647eb5D6457bd7Adb39B335ab89eC3a1Ea6d09,0x7272163A931DaC5BBe1CB5feFaF959BB65F7346F,ECLP-GYD-AUSDT,7018.199782538365,7.018199782538365,0,0.0,7018.199782538365,0.6555558828359697,1.75,1.0,1.75,1.147222794962947,20%,0
0x052597B6633814a0a6eA9020eE46E25Aa6936E49,0x6e822c64c00393b2078f2a5BB75c575aB505B55c,ECLP-GYD-AUSDC,5478.3905266966185,5.478390526696619,0,0.0,5478.3905266966185,0.5117254067324183,1.75,1.0,1.75,0.895519461781732,20%,0
0xdDbDca6213b4a03d8C6fC1419Ef7B0b16B61d363,0x69D9BC07A19CAAD9aE4ca40Af18d5A688839a299,ECLP-gUSDC-AUSDC,4692.778415728484,4.692778415728484,0,0.0,4692.778415728484,0.43834296437822334,1.75,1.0,1.75,0.7671001876618908,20%,0
0x7C4A6B0c16cA99e65822Cc531403cE2f8A20A912,0xB61371Ab661B1ACec81C699854D2f911070C059E,ezETH/wstETH,4323.491792407523,4.3234917924075225,0,0.0,4323.491792407523,0.47115675356196707,1.5,1.0,1.5,0.7067351303429505,20%,0
0x5a0e92a55800BB5bFd5ec6C7340BfdE7f0947c3E,0x2d6CeD12420a9AF5a83765a8c48Be2aFcD1A8FEb,cbETH/rETH/wstETH,4267.970834784521,4.267970834784521,0,0.0,4267.970834784521,0.2842995717260295,1.5,1.9539588645375214,2.4539588645375217,0.697659454221311,20%,0
0x260cbb867359a1084eC97de4157d06ca74e89415,0x9791d590788598535278552EEcD4b211bFc790CB,wstETH-WETH-BPT,4012.730771747041,4.012730771747041,0,0.0,4012.730771747041,0.21864563345010468,1.0,3.0,3.0,0.655936900350314,20%,0
0x8ba2D53F34159C5C5e7add60B56C7dE3BBc1DA68,0xd0EC47c54cA5e20aaAe4616c25C825c7f48D4069,rETH/wETH BPT,3899.294560800985,3.899294560800985,0,0.0,3899.294560800985,0.6373941670278277,1.0,1.0,1.0,0.6373941670278277,20%,0
0x8f57378CaD866a46eA702B7ACAEBF21dd93B4804,0x7B54C44fBe6Db6D97FD22b8756f89c0aF16202Cc,ETHx/wstETH,3666.212513908919,3.666212513908919,0,0.0,3666.212513908919,0.1712267572661325,1.5,3.0,3.5,0.5992936504314638,20%,0
0x59907f88C360D576Aa38dba84F26578367F96b6C,0x90e6CB5249f5e1572afBF8A96D8A1ca6aCFFd739,rsETH/wETH,3520.0911377939274,3.5200911377939272,0,0.0,3520.0911377939274,0.5754080702677936,1.0,1.0,1.0,0.5754080702677936,20%,0
0x4b8858a8E42f406B4dC2eCB8D48B5cf0021035c8,0x59743f1812bb85Db83e9e4EE061D124AAa642900,sUSDe/sFRAX,2702.522367395717,2.702522367395717,0,0.0,2702.522367395717,0.2945100224977479,1.5,1.0,1.5,0.4417650337466218,20%,0
0x2ffa44fDd19B8d3d2b03842E34F1b4c7E9217591,0xff38cC0cE0DE4476C5a3e78675b48420A851035B,ECLP-GHO-GYD-rh,2346.391093430319,2.3463910934303187,0,0.0,2346.391093430319,0.383550402053061,1.0,1.0,1.0,0.383550402053061,20%,0
0x7a45919ca9Cf2176833492B9D049B34312AF90fa,0xa899c63BA9ff275d6bfc83E43ee8E58fF6987584,ECLP-rETH-wstETH,2346.391093430319,2.3463910934303187,0,0.0,2346.391093430319,0.383550402053061,1.0,1.0,1.0,0.383550402053061,20%,0
0x2b52a321Fc2ab77e9fC8488D792BB3CaEA966c0b,0x125bC5a031B2Db6733bfa35d914ffa428095978B,ECLP-AUSDC-AUSDT,2346.3760089017082,2.346376008901708,0,0.0,2346.3760089017082,0.2191702493006496,1.75,1.0,1.75,0.3835479362761368,20%,0
0xB76ed1927F54C76DCdfC311f30dF2277dEAb93eF,0x36C2f879f446c3b6533f9703745C0504f3a84885,ECLP-sFRAX-aFRAX,2136.893235492666,2.136893235492666,0,0.0,2136.893235492666,0.3493050505998345,1.0,1.0,1.0,0.3493050505998345,20%,0
0xdEC026525FE4FEF54857bCF551aEA97aBc24A673,0xdeEaF8B0A8Cf26217261b813e085418C7dD8F1eE,ECLP-sUSDe-GYD,2136.893235492666,2.136893235492666,0,0.0,2136.893235492666,0.3493050505998345,1.0,1.0,1.0,0.3493050505998345,20%,0
0x40e86216712cB9871B9C698EA3AFB22f88c00E6e,0xef0c116A2818A5b1A5D836A291856A321f43C2Fb,ECLP-WOETH-WETH,2034.0515775685615,2.0340515775685617,0,0.0,2034.0515775685615,0.2989343649799066,1.0,1.1122647106544248,1.1122647106544248,0.33249414496904006,20%,0
0xfC745035F31BCbaEb2D1a89aA9171495c671F6cE,0x3FD4954a851eaD144c2FF72B1f5a38Ea5976Bd54,ankrETH/wstETH-BPT,1901.6841270436823,1.9016841270436822,0,0.0,1901.6841270436823,0.2072378907187181,1.5,1.0,1.5,0.3108568360780771,20%,0
0x7dc6C96bf1c0ce2e5Ddad5601AFeCC0207b0870C,0xdfa752ca3fF49d4B6dBE08E2d5a111f51773D395,sFRAX/FRAX,1759.7820066762813,1.7597820066762815,0,0.0,1759.7820066762813,0.28766095220710264,1.0,1.0,1.0,0.28766095220710264,20%,0
0x879049Df2744B8D8848985C82275AD4c07379905,0x315dd595e82bDc0c194f3A38A08fDE480D7E5d21,ECLP-wUSDM-GYD,1340.786290800976,1.340786290800976,0,0.0,1340.786290800976,0.2191702493006496,1.0,1.0,1.0,0.2191702493006496,20%,0
0xd9BE61a0a58A301B078033757bAC9474C276362E,0x71c64ac8Ec1DA03f8A05C3cfEB6493E6DAd54a6F,ECLP-wUSDM-USDC-rh,1215.1026605669952,1.2151026605669952,0,0.0,1215.1026605669952,0.1986255042056379,1.0,1.0,1.0,0.1986255042056379,20%,0
0x2dEafe52b0bCb9801d3aaDc0D75c7879cB2E5825,0xB8Cb384E65096386C1eDaaF784e842c957FA3645,inETH/wstETH,1194.1377902446195,1.1941377902446195,0,0.0,1194.1377902446195,0.1301323355222607,1.5,1.0,1.5,0.19519850328339106,20%,0
0x30b1c88144313D561ae6763d953B68fba1AB78b5,0xF13758D6Edd1937dcb3F4Fe75889b579d400299A,weETH/wETH,0.0060338114430891505,6.033811443089151e-06,0,0.0,0.0060338114430891505,9.863107695e-07,1.0,1.0,1.0,9.863107695e-07,20%,0
0xAE0cf1535D9Fc7d34AbE3B35C6e5a0f0bb635E49,0x8d58755CA11d2c7273FED72AEb637e38A66c228c,sUSX/USDC,0.0060338114430891505,6.033811443089151e-06,0,0.0,0.0060338114430891505,9.863107695e-07,1.0,1.0,1.0,9.863107695e-07,20%,0
